asin,name,rating,date,verified,review_title,body,helpfulVotes,brand,product_title
B079HB518K,Nestor Lopez,5,"August 28, 2019",True,Rate item.,It was a gift for my niece and she is very happy with it.,,Apple,"Apple iPhone 7, 32GB, Rose Gold - For AT&T / T-Mobile (Renewed)"
B079HB518K,Samip Paudyal,5,"October 15, 2019",True,Good price..,It’s a good price but 2 scratch on side corner.,,Apple,"Apple iPhone 7, 32GB, Rose Gold - For AT&T / T-Mobile (Renewed)"
B079HB518K,Amazon Customer,5,"January 30, 2019",True,Great deal!,We bought this as gift for my grandmother. She is very happy. It is in great condition and works great.,,Apple,"Apple iPhone 7, 32GB, Rose Gold - For AT&T / T-Mobile (Renewed)"
B079HB518K,Daniel Martins Da Silva,5,"October 10, 2019",True,Very good,Very good,,Apple,"Apple iPhone 7, 32GB, Rose Gold - For AT&T / T-Mobile (Renewed)"
B079HB518K,Tall,5,"November 2, 2019",True,Iphone 7,I order the phone for my granddaughter and she loves it.,,Apple,"Apple iPhone 7, 32GB, Rose Gold - For AT&T / T-Mobile (Renewed)"
B079HB518K,Padam Bhujel,5,"October 23, 2019",True,Good,Best,,Apple,"Apple iPhone 7, 32GB, Rose Gold - For AT&T / T-Mobile (Renewed)"
B079HB518K,Y. lu,3,"November 26, 2019",True,"very disappointed, returned got refund","I'm expecting a brand new looking phone, but the phone I received is obviously used. There are scratches at every corner of the phone, it also comes with an ugly screen protector, which cannot be removed.",,Apple,"Apple iPhone 7, 32GB, Rose Gold - For AT&T / T-Mobile (Renewed)"
B079HB518K,Pamela S. Nichols,5,"September 19, 2019",True,Reliability,Replaced an IPhone 6SE belonging to my granddaughter. This iPhone 7 is exactly what she needed. Very easy to transfer info.,,Apple,"Apple iPhone 7, 32GB, Rose Gold - For AT&T / T-Mobile (Renewed)"
B079HB518K,Erin,5,"January 23, 2019",True,iphone 7 Rose Gold,"So far so good, it’s good quality and came exactly as described!!",,Apple,"Apple iPhone 7, 32GB, Rose Gold - For AT&T / T-Mobile (Renewed)"
B079HB518K,Taj.,5,"January 24, 2019",True,"Phone, works as new",Got a really nice phone for such a affordable price. Works great.,,Apple,"Apple iPhone 7, 32GB, Rose Gold - For AT&T / T-Mobile (Renewed)"
B079HB518K,Okie Baughman,4,"December 13, 2019",True,new phone,The first unit I got was defective and the supplier replaced it with another. I had to pay part of the shipping to the supplier. The new phone works well.,,Apple,"Apple iPhone 7, 32GB, Rose Gold - For AT&T / T-Mobile (Renewed)"
B079HB518K,Abbas Mousavi,5,"October 1, 2018",True,Excellent Condition,This item was delivered right on time. It is in perfect shape and works perfectly fine.,,Apple,"Apple iPhone 7, 32GB, Rose Gold - For AT&T / T-Mobile (Renewed)"
B079HB518K,Pablo José Franco,4,"October 28, 2019",True,SATISFECHO,Todo bien y entregado en tiempo,,Apple,"Apple iPhone 7, 32GB, Rose Gold - For AT&T / T-Mobile (Renewed)"
B079HB518K,Raz,4,"October 28, 2018",True,Have to charge phone once a day,Battery life is meh,,Apple,"Apple iPhone 7, 32GB, Rose Gold - For AT&T / T-Mobile (Renewed)"
B079HB518K,NS,5,"December 12, 2019",True,Thanks,Thx,,Apple,"Apple iPhone 7, 32GB, Rose Gold - For AT&T / T-Mobile (Renewed)"
B079HB518K,panditsimma,5,"November 14, 2018",True,Excellent,Good,,Apple,"Apple iPhone 7, 32GB, Rose Gold - For AT&T / T-Mobile (Renewed)"
B079HB518K,DAN HAMSHER,5,"October 10, 2019",True,Nice,Nice,,Apple,"Apple iPhone 7, 32GB, Rose Gold - For AT&T / T-Mobile (Renewed)"
B079HB518K,pink_love,1,"October 27, 2018",True,It broke in a month booo,Boo,1.0,Apple,"Apple iPhone 7, 32GB, Rose Gold - For AT&T / T-Mobile (Renewed)"
B079HB518K,jerson hernandez,1,"October 27, 2018",True,Battery problems,The phone looks great but after a month the battery didn’t wanna charge on occasion,,Apple,"Apple iPhone 7, 32GB, Rose Gold - For AT&T / T-Mobile (Renewed)"
B079HB518K,Amazon Customer,1,"December 18, 2019",False,Not a good product,Last me me lest than a month photo camara started acting up and i couldn't make calls out.,,Apple,"Apple iPhone 7, 32GB, Rose Gold - For AT&T / T-Mobile (Renewed)"
B07CGMQDXW,Cali,5,"December 1, 2018",True,Impressed,"I love this phone!! Reviews were a bit bias but it works amazing! Came in a white box with an adapter, usb cable and the phone. Runs smoothly & efficiently. 8 month update the phone is still working effectively I’ve had no issues nor complaints.",235.0,Apple,"Apple iPhone 8 Plus, 64GB, Space Gray - For Verizon (Renewed)"
B07CGMQDXW,PoeticPOV,5,"November 20, 2018",True,As Good as It Seems,"HONESTLY, i really was indecisive reading some of the reviews on here. Some were great and others not so much. I order my Iphone 8 Plus from ""My Wit"". It came faster than i expected AND Its like in perfect condition. Works like its brand new, sim card synced perfectly. I have Family mobile which is similar to metro PC etc. If youre going to buy this item buy from MYWIT you wont be disappointed. If i can edit this post ill post pictures later",187.0,Apple,"Apple iPhone 8 Plus, 64GB, Space Gray - For Verizon (Renewed)"
B07CGMQDXW,Wolfpack,1,"January 31, 2019",True,stolen merchandise,"These phones are registered as stolen. AT&T confirmed and we are contacting authorities to investigate this ""seller""",142.0,Apple,"Apple iPhone 8 Plus, 64GB, Space Gray - For Verizon (Renewed)"
B07CGMQDXW,Elizabeth Clasey,1,"March 7, 2018",True,Ordered 2 and one is perfect condition just like new,"Ordered 2 and one is perfect condition just like new! The other one has 2 small scratches on the side. 1 month after use, the screen on one side is darker... and my boyfriends phone cracked by just being in his pocket. Don’t buy this phone, spend a little more for brand new.",162.0,Apple,"Apple iPhone 8 Plus, 64GB, Space Gray - For Verizon (Renewed)"
B07CGMQDXW,Amazon Customer,5,"March 28, 2019",True,"Great phone, well worth the money!","Was a little hesitant because of some of the reviews but it was well worth the money. This phone came in perfect condition. I knew it wouldn’t have headphones as per the ad so I didn’t care. Not an Apple charger but still a charger and as expected per the ad. Looks great, camera is great, Bluetooth works, phone functions like a brand new phone. So glad I went with my gut and purchased it. It also came a day early so that was nice!",77.0,Apple,"Apple iPhone 8 Plus, 64GB, Space Gray - For Verizon (Renewed)"
B07CGMQDXW,chow2006,1,"November 30, 2018",True,Phone locked on AT&T network,"Received the phone and took it to AT&T to have them swap the SIM card from my old phone to this iPhone 8+. Couldn't make outbound calls or messages, only iMessages on WiFi. Called AT&T and they said the phone was locked in their system and had been flagged as Lost or Stolen, and they wouldn't unlock it without the original purchaser's consent. Phone un-usable.",84.0,Apple,"Apple iPhone 8 Plus, 64GB, Space Gray - For Verizon (Renewed)"
B07CGMQDXW,cierra,4,"March 27, 2018",True,Phone works great! But..,"This phone works amazing. No scratches or dings when i got it. Only thing was, it doesn’t come with headphones or a dongle. And the charger they gave me was not working at all. I tried different outlets, different power blocks, and even a different cord to make sure it wasnt the phone. So definitely expect to buy ALL your own attachments",95.0,Apple,"Apple iPhone 8 Plus, 64GB, Space Gray - For Verizon (Renewed)"
B07CGMQDXW,Emily Beal,2,"October 6, 2018",True,No headphones.,Was pretty disappointed as the phone did not come with headphones which is kind of a problem since there’s no headphone jack. I looked to see the details of the purchase however the listing was switched out for a different phone so I couldnt. However looked new. The phone also started showing a blue dot on the screen when using the front facing camera literally a week after getting it,69.0,Apple,"Apple iPhone 8 Plus, 64GB, Space Gray - For Verizon (Renewed)"
B07CGMQDXW,dahlia,5,"August 13, 2018",True,Could be used anywhere in the world without worry of communication,Traveling without any worry of not having any local communication is a great plus having this phone. Just buy their sim card and your done. If you use the USA sim then you will be charged very large (international calls) but if you buy the country (where you are going) sim card (switching your sim card to local sim card) will be a big plus to you.,49.0,Apple,"Apple iPhone 8 Plus, 64GB, Space Gray - For Verizon (Renewed)"
B07CGMQDXW,Dania Montes,5,"May 16, 2019",True,Go for it,A steal arrived in perfect tip top condition not a single scratch nothing it looks brand new and the battery life is at 98% literally brand new condition and arrived with a charging cable and wall charger I'm impressed!,40.0,Apple,"Apple iPhone 8 Plus, 64GB, Space Gray - For Verizon (Renewed)"
B07CZR8YV4,Amazon Customer,5,"March 21, 2018",True,GREAT QUALITY!!,"This phone is awesome! It came 2 days EARLY and it came with a charger and it came with 38% charge! Now, I read like 100 reviews that it wasn't unlocked, let me clear ALL that up, this phone IS GSM UNLOCKED meaning if you use a service provider such as Metro PCS or T- Mobile or other GSM service providers, this phone will work! Now if you use CDMA network( Sprint/Verizon) it might not work but that is not this seller's fault because VERY CLEARLY STATED in the product description this is a GSM unlocked phone. So don't buy it and expect it to work with CDMA Network and then write a bad review when it doesn't. This phone is certified refurbished through Amazon and it is like a brand new iPhone! Also, if you're switching from 6plus or 6s and below keep in mind that the 7 and up don't have a home ""button"" per say.. like it doesn't push in so the home button is not broken it just doesn't make that clicking sound the older phones make.",483.0,Apple,"Apple iPhone 7 Plus, 128GB, Rose Gold - Fully Unlocked (Renewed)"
B07CZR8YV4,Drea,1,"October 16, 2017",True,Bullcrap,"Did not receive the iphone plus i ordered, inside the phone box was only the wall plug and phone cord and a screen protector, if i could rate 0 i would!!!",198.0,Apple,"Apple iPhone 7 Plus, 128GB, Rose Gold - Fully Unlocked (Renewed)"
B07CZR8YV4,Amazon Customer,5,"May 26, 2017",True,Almost new,"No wear or tear at all. Packages nicely, and seems to work as new. Will update.",466.0,Apple,"Apple iPhone 7 Plus, 128GB, Rose Gold - Fully Unlocked (Renewed)"
B07CZR8YV4,Artem P.,1,"May 12, 2018",True,it’s good condition?,it’s good condition?? broken glass and can’t switch on?? different imei numbers. how??? made return.,167.0,Apple,"Apple iPhone 7 Plus, 128GB, Rose Gold - Fully Unlocked (Renewed)"
B07CZR8YV4,Gino Anzovino,1,"November 7, 2018",True,DO NOT ORDER FROM THEM,The phone is physically fine. It has a software glitch. The screen freezes and might not work for a hour or 2 and starts working. All I want is another phone because I understand things happen. They will not exchange it. 2 phone calls later they said they are sending me return info. 3 days later I have not received it. Do not order from this company. They are 70 dollars more directly from apple and you have no problems. Now I am stuck with a 500 piece of junk.,113.0,Apple,"Apple iPhone 7 Plus, 128GB, Rose Gold - Fully Unlocked (Renewed)"
B07CZR8YV4,LOC LE,4,"October 20, 2018",True,So far so good!!,"I've just received the product iPhone 7 Plus Red 128GB yesterday. So far , so good, I'm really pleased with the phone, it came in great condition, except one significant scratch on the apple logo, which is a little bit disappointed, but it's fine. Every function works fine the past couple of days, hope it will last long. I will let you guys know if there are any later issues.",130.0,Apple,"Apple iPhone 7 Plus, 128GB, Rose Gold - Fully Unlocked (Renewed)"
B07CZR8YV4,Amazon Customer,5,"January 4, 2018",True,Very pleased with this purchase!,The phone was packaged nicely and phone was in excellent condition. Phone was GSM unlocked which made it very easy to set my service up on it (MetroPCS). Only thing I didn’t like was it did not come with headphones. Still 5 stars tho!,121.0,Apple,"Apple iPhone 7 Plus, 128GB, Rose Gold - Fully Unlocked (Renewed)"
B07CZR8YV4,EW,5,"December 30, 2017",True,Great buy!,Fast delivery and arrived in perfect shape. Two differences between this and a new iPHone... The Cost! and the word Refurbished. Update... have now bought 3 of them and all were and still are perfect.,108.0,Apple,"Apple iPhone 7 Plus, 128GB, Rose Gold - Fully Unlocked (Renewed)"
B07CZR8YV4,Abigail Harris,5,"June 7, 2018",True,would reccomend!,The phone looks brand new- not one scratch or dent. It works fast and the battery holds great. It also was fully unlocked and arrived quickly. It came with a brand new iPhone charger too!,84.0,Apple,"Apple iPhone 7 Plus, 128GB, Rose Gold - Fully Unlocked (Renewed)"
B07CZR8YV4,Julie A. Bacon,1,"October 7, 2018",True,Reconditioned Waste of $500!!,I enjoyed the phone for less than four months before it stopped excepting a charge and went completely dead.MyWit will not fix or replace it or refund $! Beware of this seller.,76.0,Apple,"Apple iPhone 7 Plus, 128GB, Rose Gold - Fully Unlocked (Renewed)"
B07D42T6MB,Jaycie Mota,5,"June 22, 2017",True,Surprisingly Immaculate!,"Okay so I admit I was REALLY NERVOUS reading the reviews on here, but I couldn't pass up a price like this, so I took a gamble. This bad boy not only arrived on time, it had not even one scratch on it, and to my surprise it turned on with an 80% charge! Bonus! It arrived with the CORRECT CHARGER! I'm assuming either I lucked out, or whoever was in charge of the refurbishment of these ipads was taking notes on these reviews. The only thing is he ipad needed updated but likely because it hadn't been used in a while, if at all. I honestly could not be more pleased!",214.0,Apple,Apple iPad Pro 9.7in 256GB Gold WiFi + 4G Cellular ( )(Renewed)
B07D42T6MB,gadgetz,3,"April 17, 2017",True,"Not terrible for a $200 savings...but almost definitely not ""Apple Certified Refurbished""","Had a couple of dings, didn't include the correct charger (arrived w/ iPhone charger vs. iPad charger), and the battery was stone cold dead. However, upon charging the unit with a real iPad charger, it did appear to take and hold a charge. Not terrible for a $200 savings, so the experience could have been worse. Nevertheless, I'm not sure what's being peddled here is actually an Apple ""Certified Refurbished"" product. I've purchased ""Certified Refurbished"" products directly from Apple before, and the standard was definitely much higher. So, the key question is: who exactly is ""certifying"" these refurbished iPads? I'm confident it's not Apple.",336.0,Apple,Apple iPad Pro 9.7in 256GB Gold WiFi + 4G Cellular ( )(Renewed)
B07D42T6MB,Lostboy8,1,"June 22, 2017",True,Wrong charger supplied.,"My experience wasn't so great. When I got my iPad, all I wanted was to check it out. I could not because it was dead as a hammer! I plugged it in with the supplied charger, and after five hours it still would not come on. Would not begin the start up. At this point I called Amazon customer service after spending over an hour with the rep, all attempts to get the device going had failed. I was so disgusted I had arranged for a refund. Once I arrived home from work I plugged the device in using the 10 watt charger from my old 2nd generation iPad. Within a few minutes the Apple logo came up and the unit began the set up sequence. I've been using it ever since. My question is this, does Dealfisher not realize they are providing the wrong charger!? I think they do. I have read many reviews since my purchase, and I see many reports identical to mine. Maybe Amazon should consider having a talk with this supplier before continuing to allow their bad business practices reflect on the Amazon name.",213.0,Apple,Apple iPad Pro 9.7in 256GB Gold WiFi + 4G Cellular ( )(Renewed)
B07D42T6MB,Justin Beck,5,"April 13, 2017",True,Great Deal!,"My iPad Pro 9.7 arrived on time and in excellent condition from DealFisher. There is one small scratch to the screen, barely noticeable, and no dents to the device. The iPad was well secured in a brown cardboard box, with plenty of foam and plastic wrapping. The iPad was a 15% charge when it arrived, and booted up without issue. One thing to note, the charger that came with the device is NOT an iPad charger. That doesn't matter to me, as I already had one at home anyway. The iPad charged up as expected and without issue with the charger I had at home. The device comes with a 90-day warranty through DealFisher, but as far as the Apple limited warranty, my device's coverage was already expired. Not a big deal, IMO, to save over $100 on the insanely priced iPad Pro both new and refurb on Apple's website. If you are reluctant to purchase a refurb device through Amazon, I encourage you to go ahead. This is a great deal!",103.0,Apple,Apple iPad Pro 9.7in 256GB Gold WiFi + 4G Cellular ( )(Renewed)
B07D42T6MB,Kris,4,"November 10, 2017",True,"Perfect Tablet, Useless Charger","I just received my ""space gray"" iPad Pro 9.7 128Gb WiFi+4G today. It came in a plain brown box, with the protective film on the tablet like you would find on a new one. The charger is a ""Sharkk"" brand unit. That part is ""junkk."" The iPad arrived with a dead battery. It didn't have enough power to start. I plugged in the charger, and I was concerned because the tablet didn't seem to be charging. However, I kind of expected that, having read several Amazon reviews. The output is 1A. I switched to my 2.4A powered USB hub that I use to charge everything else. Much better. I left it and went back to work. It was fully charged when I returned. I've been installing all my apps and the iOS 11 update, and I ran some benchmark tests just to watch it annihilate my older Galaxy Tab S. The battery is 85% after all that, so it's good. Before ordering, I was concerned about scratches. Mine is flawless. I inspected it carefully and couldn't find a single blemish. I will just have to buy a stronger charger. So for 445 (with next day shipping), I got a perfect iPad pro that would otherwise be significantly more expensive. I'm pleased with this purchase. Four stars instead of five for the useless charger.",52.0,Apple,Apple iPad Pro 9.7in 256GB Gold WiFi + 4G Cellular ( )(Renewed)
